id,producer_id,name,name_short,variant_name,variant_name_short,model_name,erp_product_id,shop_id,shop_variant_id,show_from,show_to,ean,parent_product_id,product_availability_id,price_selling,price_old,has_variant,vat_rate_id,product_category_id,producer_code,season,date_created,partner_id,sold_out_score,category1,category2,category3,category4,producer
488454,67,Pánská funkční mikina Regatta Thompson Marl - M / šedá,Pánská funkční mikina Regatta Thompson Marl,Velikost: M / Barva: šedá,M / šedá,Thompson Marl,723956,169938,1022448,2026-03-03 00:00:00,2036-04-19 00:00:00,5063516219293,488439,1,279,629,,1,599,RMA691_61I_60,FW25,2026-04-21 00:59:55,,0,Oblečení,Trika,Pánská trika a košile,Pánská trička s dlouhým rukávem,Regatta
530435,67,Pánské triko Regatta Breezed - L / černá,Pánské triko Regatta Breezed,Velikost: L / Barva: černá,L / černá,Breezed,762274,182985,1119238,2026-03-19 00:00:00,2036-04-20 00:00:00,5063516318736,530431,2,339,389,,1,234,RMT344_800_70,SS26,2026-04-21 00:59:55,,1,Oblečení,Trika,Pánská trika a košile,Pánská trika s krátkým rukávem,Regatta
490666,68,Dětská funkční mikina Dare 2b Thriving IV Core Stretch - 110-116 / modrá,Dětská funkční mikina Dare 2b Thriving IV Core Stretch,Dětská velikost: 110-116 / Barva: modrá,110-116 / modrá,Thriving IV Core Stretch,724921,170368,1027962,2025-08-19 00:00:00,2036-04-20 00:00:00,5063516213307,490662,2,499,1099,,1,121,DKL400_0FB_C05,SS26,2026-04-21 00:59:55,,1,Oblečení,Mikiny,Dětské mikiny,Dětské mikiny,Dare 2b
116958,145,Pánev Bo-Camp Sprint Eco Saucepan 24 - černá/bílá,Pánev Bo-Camp Sprint Eco Saucepan 24,Barva: černá/bílá,černá/bílá,Sprint Eco Saucepan 24,58193,42915,144802,2026-04-19 00:00:00,2026-04-19 00:00:00,8712013042015,24210,1,449,489,,1,897,2304201,SS26,2026-04-21 00:59:55,,1,Vybavení,Vaření a jídlo,Kempingové nádobí,Outdoorové pánve,Bo-Camp
180621,409,Vložky do bot Sidas 3Feet Outdoor Mid - 44-45 / zelená/hnědá,Vložky do bot Sidas 3Feet Outdoor Mid,Velikost bot (EU): 44-45 / Barva: zelená/hnědá,44-45 / zelená/hnědá,3Feet Outdoor Mid,143255,76663,333434,2026-03-16 00:00:00,2036-04-20 00:00:00,3661267090110,37308,2,1069,1120,,1,70,CSE3FOUTDOOR17_MI_05,SS26,2026-04-21 00:59:55,,0.8,Doplňky k botám,Sportovní vložky do bot,Sportovní vložky do bot,Sportovní vložky do bot,Sidas
439948,48,Pánské boty The North Face M Hedgehog Gore-Tex,Pánské boty The North Face M Hedgehog Gore-Tex,,,M Hedgehog Gore-Tex,673432,154670,,2026-02-02 00:00:00,2036-04-20 00:00:00,,,2,3309,3750,true,1,250,,,2026-04-21 00:59:55,,,Boty,Trekové boty,Pánské trekové boty,Pánské nízké trekové boty,The North Face
517984,153,Pánské boty Mammut Aenergy Hike Low Men - 44 2/3 / černá,Pánské boty Mammut Aenergy Hike Low Men,Velikost bot (EU): 44 2/3 / Barva: černá,44 2/3 / černá,Aenergy Hike Low Men,754307,178647,1090998,2026-03-15 00:00:00,2036-04-20 00:00:00,7628352081701,517978,2,2879,3199,,1,250,3030-05240-00722-1100,SS26,2026-04-21 00:59:55,,0.9,Boty,Trekové boty,Pánské trekové boty,Pánské nízké trekové boty,Mammut
419153,26,Pánský cyklistický dres Silvini Turano,Pánský cyklistický dres Silvini Turano,,,Turano,654022,147742,,2025-01-13 00:00:00,2036-04-20 00:00:00,,,2,1439,1599,true,1,202,,,2026-04-21 00:59:55,,1,Oblečení,Cyklistické oblečení,Pánské cyklistické oblečení,Pánské cyklistické dresy,Silvini
295791,313,Čelenka Buff Coolnet UV+ Headband - fialová,Čelenka Buff Coolnet UV+ Headband,Barva: fialová,fialová,Coolnet UV+ Headband,536011,47155,609042,2026-03-24 00:00:00,2036-04-20 00:00:00,8428927467386,25561,2,379,419,,1,391,128746.605.10.00,SS26,2026-04-21 00:59:55,,1,Oblečení,Doplňky k oblečení,"Čepice, šátky a kukly",Čelenky,Buff
543907,68,Dámské triko Dare 2b Refresh Tee - S / světle zelená,Dámské triko Dare 2b Refresh Tee,Velikost: S / Barva: světle zelená,S / světle zelená,Refresh Tee,776735,186807,1150332,2026-04-14 00:00:00,2036-04-20 00:00:00,5063516391418,543895,2,459,769,,1,233,DWT805_1JE_10L,SS26,2026-04-21 00:59:55,,1,Oblečení,Trika,Dámská trika a košile,Dámská trika s krátkým rukávem,Dare 2b
527210,354,Pánská mikina Under Armour Icon Fleece Hoodie - L / tmavě zelená,Pánská mikina Under Armour Icon Fleece Hoodie,Velikost: L / Barva: tmavě zelená,L / tmavě zelená,Icon Fleece Hoodie,760919,181936,1111771,2026-02-16 00:00:00,2026-02-16 00:00:00,198634270484,527208,1,1799,1799,,1,105,1373880-338-LG,,2026-04-21 00:59:55,,0,Oblečení,Mikiny,Pánské mikiny,Pánské mikiny,Under Armour
528264,702,Dětské sandály Froddo Barefoot sandal Yellow - 30,Dětské sandály Froddo Barefoot sandal Yellow,Velikost bot (EU): 30,30,Barefoot sandal Yellow,761326,182233,1114300,2026-04-06 00:00:00,2036-04-20 00:00:00,3850391969427,528261,2,1439,1689,,1,562,G3150291-6,SS26,2026-04-21 00:59:55,,0.9,Boty,Barefoot boty,Dětské barefoot boty,Dětské barefoot boty,Froddo
536718,67,Pánské triko Regatta Cline IX - XXXL / červená,Pánské triko Regatta Cline IX,Velikost: XXXL / Barva: červená,XXXL / červená,Cline IX,768185,184704,1134217,2026-03-19 00:00:00,2036-04-20 00:00:00,5063516287001,536674,2,289,479,,1,234,RMT296_ZQZ_95,SS26,2026-04-21 00:59:55,,1,Oblečení,Trika,Pánská trika a košile,Pánská trika s krátkým rukávem,Regatta
467332,67,Dámská outdoorová bunda Regatta Wmns Arec III - L / modrá/černá,Dámská outdoorová bunda Regatta Wmns Arec III,Velikost: L / Barva: modrá/černá,L / modrá/černá,Wmns Arec III,695992,93209,973753,2025-03-19 00:00:00,2036-04-20 00:00:00,5063019954363,227976,10,819,1799,,1,241,RWL217_7P8_14L,SS26,2026-04-21 00:59:55,,0.6,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Dámské jarní a podzimní bundy,Regatta
548839,117,Dámské sandály Teva Original Universal Slim - 37 / zelená/šedá,Dámské sandály Teva Original Universal Slim,Velikost bot (EU): 37 / Barva: zelená/šedá,37 / zelená/šedá,Original Universal Slim,777557,149464,1161462,2026-04-19 00:00:00,2036-04-20 00:00:00,198605615030,426441,1,969,1699,,1,259,1150110-SGSS-6,SS26,2026-04-21 00:59:55,,0.7,Boty,Sandály,Dámské sportovní sandály,Dámské sportovní sandály,Teva
455214,354,Pánské boxerky Under Armour M UA Perf Cotton 6in - XL / černá/červená,Pánské boxerky Under Armour M UA Perf Cotton 6in,Velikost: XL / Barva: černá/červená,XL / černá/červená,M UA Perf Cotton 6in,684004,151270,946273,2025-01-13 00:00:00,2036-04-20 00:00:00,1200122420932,429569,2,719,1099,,1,636,1383889-004,SS26,2026-04-21 00:59:55,,0.8,Oblečení,Funkční prádlo,Pánské termoprádlo,Pánské boxerky,Under Armour
47096,1,Skládací stolička Pinguin Jack stool - tmavě zelená,Skládací stolička Pinguin Jack stool,Barva: tmavě zelená,tmavě zelená,Jack stool,7166,14628,36326,2025-01-13 00:00:00,2036-04-20 00:00:00,8592638639049,5380,1,322,460,,1,289,639049,SS26,2026-04-21 00:59:55,,0,Kempingový nábytek,Skládací stoličky,Skládací stoličky,Skládací stoličky,Pinguin
284861,478,Chladicí vložky Brunner Cool Pad 200 - modrá,Chladicí vložky Brunner Cool Pad 200,Barva: modrá,modrá,Cool Pad 200,529196,111454,583753,2026-02-22 00:00:00,2036-04-19 00:00:00,8022068045733,284859,2,119,130,,1,304,0826018N,SS26,2026-04-21 00:59:55,,1,Vybavení,Vaření a jídlo,"Chladící boxy, tašky a chlazení",Chladící vložky a doplňky,Brunner
545700,68,Pánské triko Dare 2b Fingal Slogan - L / modrá,Pánské triko Dare 2b Fingal Slogan,Velikost: L / Barva: modrá,L / modrá,Fingal Slogan,777290,187207,1154380,2026-04-16 00:00:00,2036-04-20 00:00:00,5063516318576,545698,2,319,529,,1,234,RMT343_ZLV_70,SS26,2026-04-21 00:59:55,,0.8,Oblečení,Trika,Pánská trika a košile,Pánská trika s krátkým rukávem,Dare 2b
547413,59,Pánské kalhoty Rafiki Drive 2024 - L / olive,Pánské kalhoty Rafiki Drive 2024,Velikost: L / Barva: olive,L / olive,Drive 2024,775588,47191,1158298,2026-03-30 00:00:00,2036-04-20 00:00:00,8591203541206,25570,2,1489,1990,,1,107,10041515RFX01L,SS26,2026-04-21 00:59:55,,1,Oblečení,Outdoorové kalhoty,Pánské kalhoty,Pánské kalhoty,Rafiki
496584,68,Dámské 3/4 legíny Dare 2b Influential II 3/4 Legging - M / mix1,Dámské 3/4 legíny Dare 2b Influential II 3/4 Legging,Velikost: M / Barva: mix1,M / mix1,Influential II 3/4 Legging,718759,162435,1043139,2025-04-01 00:00:00,2036-04-20 00:00:00,5063516173656,463331,1,369,1199,,1,448,DWJ614_0EM_12L,FW25,2026-04-21 00:59:55,,0.3,Oblečení,Outdoorové kalhoty,Dámské kalhoty,Legíny,Dare 2b
538473,68,Dětské triko Dare 2b Amuse III Tee Frgle Sprout - 135-140 / světle zelená,Dětské triko Dare 2b Amuse III Tee Frgle Sprout,Dětská velikost: 135-140 / Barva: světle zelená,135-140 / světle zelená,Amuse III Tee Frgle Sprout,768573,185187,1138185,2026-04-14 00:00:00,2036-04-20 00:00:00,5063516397359,538466,10,259,439,,1,235,DKT464_ZLM_C09,SS26,2026-04-21 00:59:55,,0.9,Oblečení,Trika,Dětská trika,Dětská trička s krátkým rukávem,Dare 2b
336056,539,Běžecké hole Blizzard XC Performance Poles - silver/black,Běžecké hole Blizzard XC Performance Poles - silver/black,,,XC Performance Poles - silver/black,582787,127172,,2025-04-02 00:00:00,2025-04-02 00:00:00,,,1,469,699,true,1,138,,,2026-04-21 00:59:55,,1,Vybavení,Vybavení na běžky,Běžkařské hole,Běžkařské hole,Blizzard
352532,10,Dekový spacák Hannah Lodger 200 - Levý / tmavě modrá,Dekový spacák Hannah Lodger 200,Zip: Levý / Barva: tmavě modrá,Levý / tmavě modrá,Lodger 200,603736,132074,742529,2025-01-13 00:00:00,2036-04-19 00:00:00,8591203450744,352268,2,1189,1590,,1,35,123-175-A3295,SS26,2026-04-21 00:59:55,,0.5,Spacáky,Dekové spacáky,Dekové spacáky,Dekové spacáky,Hannah
150114,131,Dámské boty Salewa Ws Mtn Trainer Lite - 39 / černá/červená,Dámské boty Salewa Ws Mtn Trainer Lite,Velikost bot (EU): 39 / Barva: černá/červená,39 / černá/červená,Ws Mtn Trainer Lite,83704,63793,243283,2026-02-04 00:00:00,2036-04-20 00:00:00,4053866155359,31735,1,3829,4250,,1,257,00-0000061364_3993,SS26,2026-04-21 00:59:55,,0.6,Boty,Trekové boty,Dámské trekové boty,Dámské nízké trekové boty,Salewa
531975,399,Dětské triko Reima Vauhdikas Birch Beige - 134 / béžová,Dětské triko Reima Vauhdikas Birch Beige,Dětská velikost: 134 / Barva: béžová,134 / béžová,Vauhdikas Birch Beige,763338,183345,1123107,2026-04-19 00:00:00,2026-04-19 00:00:00,6438557310329,531963,1,690,690,,1,235,5200189B0420134,SS26,2026-04-21 00:59:55,,0,Oblečení,Trika,Dětská trika,Dětská trička s krátkým rukávem,Reima
126026,67,Pánská mikina Regatta Montes M - L / černá,Pánská mikina Regatta Montes M,Velikost: L / Barva: černá,L / černá,Montes M,37461,30796,173673,2025-09-02 00:00:00,2036-04-20 00:00:00,5057538065082,19670,2,329,739,,1,105,RMA212_800_70,FW25,2026-04-21 00:59:55,,0.7,Oblečení,Mikiny,Pánské mikiny,Pánské mikiny,Regatta
412196,354,"Pánské boty Under Armour Charged Valsetz - 44,5 / černá",Pánské boty Under Armour Charged Valsetz,"Velikost bot (EU): 44,5 / Barva: černá","44,5 / černá",Charged Valsetz,648328,145349,847520,2025-02-27 00:00:00,2036-04-20 00:00:00,196885000256,412187,2,3399,3799,,1,269,3027381-001-10.5,SS26,2026-04-21 00:59:55,,1,Boty,Městské a volnočasové boty,Pánské městské a volnočasové boty,Pánské městské a volnočasové boty,Under Armour
361470,164,Batoh Lowe Alpine Sirac Plus 65 - M/L / šedá/černá,Batoh Lowe Alpine Sirac Plus 65,Velikost zad batohu: M/L / Barva: šedá/černá,M/L / šedá/černá,Sirac Plus 65,607378,134635,763658,2026-04-06 00:00:00,2036-04-20 00:00:00,5059913049052,361401,10,3423,3890,,1,80,FMQ-50-EBN-MLG,SS26,2026-04-21 00:59:55,,0.5,"Batohy, tašky, kufry",Batohy,Turistické batohy a krosny,Turistické batohy a krosny,Lowe Alpine
526254,179,Cyklistická helma Etape Take-off - 55-58 cm / černá/žlutá,Cyklistická helma Etape Take-off,Velikost helmy: 55-58 cm / Barva: černá/žlutá,55-58 cm / černá/žlutá,Take-off,758360,181579,1109563,2026-04-06 00:00:00,2036-04-20 00:00:00,8592201068818,526248,2,1129,1190,,1,151,2640716,SS26,2026-04-21 00:59:55,,1,Vybavení na kolo,Cyklistické helmy,Cyklistické helmy,Cyklistické helmy,Etape
270783,131,Dámské turistické boty Salewa Alp Trainer 2 W - 38 / modrá/černá,Dámské turistické boty Salewa Alp Trainer 2 W,Velikost bot (EU): 38 / Barva: modrá/černá,38 / modrá/černá,Alp Trainer 2 W,510404,107523,549466,2026-02-15 00:00:00,2036-04-20 00:00:00,4053866399371,270781,1,4049,4500,,1,257,00-0000061403_8669,SS26,2026-04-21 00:59:55,,0.6,Boty,Trekové boty,Dámské trekové boty,Dámské nízké trekové boty,Salewa
549608,67,Dámská bunda Regatta Women’s Andreson Hybrid - XS / bílá,Dámská bunda Regatta Women’s Andreson Hybrid,Velikost: XS / Barva: bílá,XS / bílá,Women’s Andreson Hybrid,778048,170710,1163299,2025-09-02 00:00:00,2036-04-20 00:00:00,5063516429364,492898,2,789,1759,,1,241,RWN403_900_08L,SS26,2026-04-21 00:59:55,,1,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Dámské jarní a podzimní bundy,Regatta
258436,217,Nafukovací polštářek Zulu Bun - fialová,Nafukovací polštářek Zulu Bun,Barva: fialová,fialová,Bun,237157,59309,520642,2026-04-19 00:00:00,2026-04-19 00:00:00,8595698811776,29856,1,299,299,,1,186,,SS23,2026-04-21 00:59:55,,0,Doplňky ke spacákům,Cestovní polštářky,Cestovní polštářky,Cestovní polštářky,Zulu
255235,33,Péřový spacák Mountain Equipment Helium 250 Wmns Long - modrá,Péřový spacák Mountain Equipment Helium 250 Wmns Long,Barva: modrá,modrá,Helium 250 Wmns Long,515054,102554,513521,2026-03-24 00:00:00,2036-04-20 00:00:00,5053817254505,255233,10,6359,8299,,1,45,ME-006075,SS26,2026-04-21 00:59:55,,1,Spacáky,Spacáky dle materiálu izolace,Péřové spacáky,Péřové spacáky,Mountain Equipment
539241,68,Pánská bunda Dare 2b Assimilate VI Stretch Midlayer - XXL / černá,Pánská bunda Dare 2b Assimilate VI Stretch Midlayer,Velikost: XXL / Barva: černá,XXL / černá,Assimilate VI Stretch Midlayer,781736,185461,1139935,2026-04-14 00:00:00,2036-04-20 00:00:00,5063516294153,539219,10,1159,1939,,1,239,DML618_800_90,SS26,2026-04-21 00:59:55,,0.8,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Pánské jarní a podzimní bundy,Dare 2b
528026,13,Samonafukovací karimatka Easy Camp Kestrel Mat Single 5.0 cm,Samonafukovací karimatka Easy Camp Kestrel Mat Single 5.0 cm,,,Kestrel Mat Single 5.0 cm,759298,182134,,2026-03-25 00:00:00,2036-04-20 00:00:00,,,2,1190,1400,true,1,51,,,2026-04-21 00:59:55,,,Karimatky a matrace,Karimatky,Samonafukovací karimatky,Samonafukovací karimatky,Easy Camp
409540,33,Pánská bunda Mountain Equipment Makalu Jacket - XL / tmavě modrá,Pánská bunda Mountain Equipment Makalu Jacket,Velikost: XL / Barva: tmavě modrá,XL / tmavě modrá,Makalu Jacket,640702,139330,841561,2025-03-31 00:00:00,2036-04-19 00:00:00,5053817301902,376335,1,9269,10299,,1,239,ME-006911,SS26,2026-04-21 00:59:55,,0.7,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Pánské jarní a podzimní bundy,Mountain Equipment
544206,68,Dámská bunda Dare 2b Womens Torrek Breathe Easy Jacket - XXL / tmavě modrá,Dámská bunda Dare 2b Womens Torrek Breathe Easy Jacket,Velikost: XXL / Barva: tmavě modrá,XXL / tmavě modrá,Womens Torrek Breathe Easy Jacket,773481,167224,1151053,2026-04-15 00:00:00,2036-04-20 00:00:00,5063516356622,477992,10,2579,4299,,1,241,DWW588_540_18L,SS26,2026-04-21 00:59:55,,1,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Dámské jarní a podzimní bundy,Dare 2b
551858,67,Dětská bunda Regatta Lever Pink Haze - 164-170 / světle růžová,Dětská bunda Regatta Lever Pink Haze,Dětská velikost: 164-170 / Barva: světle růžová,164-170 / světle růžová,Lever Pink Haze,783614,188740,1168657,2026-04-19 00:00:00,2026-04-19 00:00:00,5063516401711,551853,1,1319,0,,1,242,RKW323 ZMT K15,,2026-04-21 00:59:55,,0,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Dětské jarní a podzimní bundy,Regatta
468000,98,Pánské trekové boty Asolo Finder GV - 46 1/3 / šedá/oranžová,Pánské trekové boty Asolo Finder GV,Velikost bot (EU): 46 1/3 / Barva: šedá/oranžová,46 1/3 / šedá/oranžová,Finder GV,696841,163833,975240,2025-05-18 00:00:00,2036-04-20 00:00:00,8055139020568,467989,2,4309,5390,,1,251,B2310200-A661,FW25,2026-04-21 00:59:55,,0.3,Boty,Trekové boty,Pánské trekové boty,Pánské kotníkové trekové boty,Asolo
409807,6,Sada nádobí Outwell Gala 4 Person Dinner Set - šedá,Sada nádobí Outwell Gala 4 Person Dinner Set,Barva: šedá,šedá,Gala 4 Person Dinner Set,641948,144584,842095,2026-02-24 00:00:00,2036-04-20 00:00:00,5709388135698,409804,2,1059,1230,,1,896,651226,SS26,2026-04-21 00:59:55,,1,Vybavení,Vaření a jídlo,Kempingové nádobí,Jídelní sady,Outwell
549122,67,Dámské kalhoty Regatta Women’s Xert Stretch Trousers - M / tmavě modrá,Dámské kalhoty Regatta Women’s Xert Stretch Trousers,Velikost: M / Barva: tmavě modrá,M / tmavě modrá,Women’s Xert Stretch Trousers,778892,188055,1162096,2026-04-15 00:00:00,2036-04-20 00:00:00,5063516425236,549113,2,1449,2419,,1,115,RWJ366_540_GWJ,SS26,2026-04-21 00:59:55,,0.7,Oblečení,Outdoorové kalhoty,Dámské kalhoty,Dámské kalhoty,Regatta
298447,217,Prázdná lékárnička Zulu First Aid L - červená,Prázdná lékárnička Zulu First Aid L,Barva: červená,červená,First Aid L,539308,116627,613946,2025-03-27 00:00:00,2036-04-20 00:00:00,8595698816078,298441,2,219,399,,1,359,,SS26,2026-04-21 00:59:55,,1,Vybavení,"Hygiena, ochrana, první pomoc",Cestovní lékárničky,Cestovní lékárničky,Zulu
511610,174,Dámská zimní bunda Axon ORCA D - XXL / vínová,Dámská zimní bunda Axon ORCA D,Velikost: XXL / Barva: vínová,XXL / vínová,ORCA D,742728,176755,1076691,2026-03-30 00:00:00,2026-03-30 00:00:00,8591286186868,511597,1,1590,1590,,1,210,A502218,FW25,2026-04-21 00:59:55,,0,Oblečení,Bundy,Zimní bundy,Dámské zimní bundy,Axon
476012,373,Hydrovak Camelbak Crux 2,Hydrovak Camelbak Crux 2,,,Crux 2,707660,166425,,2026-03-05 00:00:00,2036-04-20 00:00:00,,,2,989,1099,true,1,96,,,2026-04-21 00:59:55,,,Doplňky k batohům,Hydrovaky,Hydrovaky,Hydrovaky,Camelbak
516733,304,Pánské boty Adidas Barreda - 45 1/3 / bílá/černá,Pánské boty Adidas Barreda,Velikost bot (EU): 45 1/3 / Barva: bílá/černá,45 1/3 / bílá/černá,Barreda,747395,178258,1088146,2026-04-09 00:00:00,2036-04-20 00:00:00,4068801249758,516549,1,1279,1599,,1,269,JR1205,SS26,2026-04-21 00:59:55,,0.4,Boty,Městské a volnočasové boty,Pánské městské a volnočasové boty,Pánské městské a volnočasové boty,Adidas
483062,429,Pánské boty Hoka M Clifton 10 - 45 1/3 / modrá/žlutá,Pánské boty Hoka M Clifton 10,Velikost bot (EU): 45 1/3 / Barva: modrá/žlutá,45 1/3 / modrá/žlutá,M Clifton 10,712818,160726,1009258,2025-04-15 00:00:00,2036-04-20 00:00:00,198605168031,458394,2,3199,3999,,1,452,1162030-ALF-11D,SS26,2026-04-21 00:59:55,,0.8,Boty,Běžecké boty,Pánské běžecké boty,Pánské běžecké boty,Hoka
524136,302,Pánské triko La Sportiva Moon Rock T-Shirt M - XXL / šedá,Pánské triko La Sportiva Moon Rock T-Shirt M,Velikost: XXL / Barva: šedá,XXL / šedá,Moon Rock T-Shirt M,750699,158415,1105345,2025-03-23 00:00:00,2036-04-20 00:00:00,8058428270361,451580,10,769,1099,,1,234,ZACT248,SS26,2026-04-21 00:59:55,,0.5,Oblečení,Trika,Pánská trika a košile,Pánská trika s krátkým rukávem,La Sportiva
435587,308,"Dámské zimní boty Columbia Snowtrot™ Mid - 41,5 / černá/bílá",Dámské zimní boty Columbia Snowtrot™ Mid,"Velikost bot (EU): 41,5 / Barva: černá/bílá","41,5 / černá/bílá",Snowtrot™ Mid,671698,153302,900320,2025-01-13 00:00:00,2036-04-20 00:00:00,195981599022,435583,1,1909,2799,,1,261,2075111010,FW25,2026-04-21 00:59:55,,0,Boty,Zimní a podzimní boty,Dámské zimní boty,Dámské zimní boty,Columbia
217252,273,Lezečky Ocún Bullit - 38 / modrá/černá,Lezečky Ocún Bullit,Velikost bot (EU): 38 / Barva: modrá/černá,38 / modrá/černá,Bullit,189009,90371,419596,2025-01-13 00:00:00,2036-04-20 00:00:00,8591804651014,217249,2,2709,2990,,1,163,4576,SS26,2026-04-21 00:59:55,,0.9,Horolezecké vybavení,Lezečky (lezecké boty),Lezečky (lezecké boty),Lezečky (lezecké boty),Ocún
478315,68,Dětská bunda Dare 2b Explore II Hybrid - 122-128 / růžová,Dětská bunda Dare 2b Explore II Hybrid,Dětská velikost: 122-128 / Barva: růžová,122-128 / růžová,Explore II Hybrid,709673,167298,998575,2026-02-22 00:00:00,2036-04-20 00:00:00,5063516024347,478308,2,1319,2199,,1,242,DKN352_1K2,SS26,2026-04-21 00:59:55,,0.7,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Dětské jarní a podzimní bundy,Dare 2b
168054,1,Spacák Pinguin Trekking 175 cm - modrá / Levý / 175 cm,Spacák Pinguin Trekking 175 cm,Barva: modrá / Zip: Levý / Velikost spacáku: 175 cm,modrá / Levý / 175 cm,Trekking 175 cm,129529,72025,296818,2025-01-13 00:00:00,2036-04-20 00:00:00,8592638238761,35320,10,1540,2200,,1,33,238761,SS26,2026-04-21 00:59:55,,1,Spacáky,Třísezónní spacáky,Třísezónní spacáky,Třísezónní spacáky,Pinguin
420855,217,Dámské triko Zulu Bambus 210 Short - XS / červená,Dámské triko Zulu Bambus 210 Short,Velikost: XS / Barva: červená,XS / červená,Bambus 210 Short,645195,84376,867043,2025-01-13 00:00:00,2036-04-20 00:00:00,8595698830920,199669,2,469,749,,1,277,,SS26,2026-04-21 00:59:55,,1,Oblečení,Funkční prádlo,Dámské funkční prádlo,Dámská funkční trička s krátkým rukávem,Zulu
341813,370,"Pánské běžecké boty Dynafit Ultra 100 - 42,5 / zelená/modrá",Pánské běžecké boty Dynafit Ultra 100,"Velikost bot (EU): 42,5 / Barva: zelená/modrá","42,5 / zelená/modrá",Ultra 100,593139,129323,717418,2025-01-13 00:00:00,2036-04-20 00:00:00,4053866550420,341811,2,3599,4300,,1,452,08-0000064084,FW25,2026-04-21 00:59:55,,0.8,Boty,Běžecké boty,Pánské běžecké boty,Pánské běžecké boty,Dynafit
214351,217,Dámské triko Zulu Merino 160 Long - XL / černá,Dámské triko Zulu Merino 160 Long,Velikost: XL / Barva: černá,XL / černá,Merino 160 Long,188377,89280,413077,2025-01-13 00:00:00,2036-04-20 00:00:00,8595698801333,214318,2,1199,1599,,1,280,,SS26,2026-04-21 00:59:55,,1,Oblečení,Funkční prádlo,Dámské funkční prádlo,Dámská funkční trika s dlouhým rukávem,Zulu
431047,107,Sluneční brýle Vidix Vision (240108set),Sluneční brýle Vidix Vision (240108set),,,Vision (240108set),662724,151953,,2025-07-13 00:00:00,2036-04-20 00:00:00,,,10,1499,1499,true,1,352,,,2026-04-21 00:59:55,,0,Vybavení,Sluneční brýle,Sluneční brýle,Sluneční brýle,Vidix
457895,48,Pánské triko The North Face Essential Regular Polo - L / černá,Pánské triko The North Face Essential Regular Polo,Velikost: L / Barva: černá,L / černá,Essential Regular Polo,690527,160560,952069,2026-02-08 00:00:00,2036-04-20 00:00:00,197642772829,457893,2,839,990,,1,234,NF0A8C1PJK31,SS26,2026-04-21 00:59:55,,0.3,Oblečení,Trika,Pánská trika a košile,Pánská trika s krátkým rukávem,The North Face
461136,16,Spacák Vango Stellar Double,Spacák Vango Stellar Double,,,Stellar Double,699197,161661,,2026-04-01 00:00:00,2036-04-21 00:00:00,,,2,1969,2169,true,1,33,,,2026-04-21 00:59:55,,,Spacáky,Třísezónní spacáky,Třísezónní spacáky,Třísezónní spacáky,Vango
521890,116,Pánské boty Merrell Moab 3 Gtx - 43 / světle hnědá,Pánské boty Merrell Moab 3 Gtx,Velikost bot (EU): 43 / Barva: světle hnědá,43 / světle hnědá,Moab 3 Gtx,748649,131761,1100040,2026-02-23 00:00:00,2036-04-20 00:00:00,194713935008,351374,2,2599,3999,,1,250,J035805,SS26,2026-04-21 00:59:55,,0.9,Boty,Trekové boty,Pánské trekové boty,Pánské nízké trekové boty,Merrell
537689,68,Dětské kraťasy Dare 2b Reprise III Short Glacier Green - 122-128 / světle zelená,Dětské kraťasy Dare 2b Reprise III Short Glacier Green,Dětská velikost: 122-128 / Barva: světle zelená,122-128 / světle zelená,Reprise III Short Glacier Green,768359,184951,1136374,2026-04-14 00:00:00,2036-04-20 00:00:00,5063516399537,537655,2,659,1099,,1,223,DKJ423_1JE_C07,SS26,2026-04-21 00:59:55,,1,Oblečení,Kraťasy a 3/4 kalhoty,Dětské kraťasy a 3/4 kalhoty,Dětské kraťasy a 3/4 kalhoty,Dare 2b
535532,567,Pánské kalhoty Craghoppers NosiLife Pro Convertible Trousers III - XXXL / černá,Pánské kalhoty Craghoppers NosiLife Pro Convertible Trousers III,Velikost: XXXL / Barva: černá,XXXL / černá,NosiLife Pro Convertible Trousers III,764671,184483,1131220,2026-03-31 00:00:00,2036-04-19 00:00:00,5063260002769,535526,1,2699,3179,,1,107,CMJ645,SS26,2026-04-21 00:59:55,,0.7,Oblečení,Outdoorové kalhoty,Pánské kalhoty,Pánské kalhoty,Craghoppers
253853,515,Dehydrované jídlo Trek’n Eat Bílé Rizoto s buketem z jemné zahradní zeleniny,Dehydrované jídlo Trek’n Eat Bílé Rizoto s buketem z jemné zahradní zeleniny,,,Bílé Rizoto s buketem z jemné zahradní zeleniny,234470,101479,,2025-03-27 00:00:00,2036-04-20 00:00:00,4015753404292,,2,219,225,,2,413,000000000000026,SS26,2026-04-21 00:59:55,,,Vybavení,Vaření a jídlo,Jídlo na cesty - MRE,Hlavní jídlo,Trek’n Eat
